,name,link,orgnr,info1,info2,info3
5401,Enjoy FAB AB,https://kreditrapporten.se/kreditupplysning/5590314513/enjoy-fab-ab,5590314513,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-09 - <span title=""Företaget har postadress i Jönköping"">Jönköping</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Stockholms Kommun"">Stockholms Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  10 642 tkr - 13 anställda</div>"
5402,SvenCarl Maskiner AB,https://kreditrapporten.se/kreditupplysning/5565641627/svencarl-maskiner-ab,5565641627,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-05 - <span title=""Företaget har postadress i Våxtorp"">Våxtorp</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Stockholms Kommun"">Stockholms Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  10 503 tkr - 5 anställda</div>"
5403,Volontaire Stockholm AB,https://kreditrapporten.se/kreditupplysning/5569723975/volontaire-stockholm-ab,5569723975,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-02 - <span title=""Företaget har postadress i Stockholm"">Stockholm</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Stockholms Kommun"">Stockholms Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  10 083 tkr - 12 anställda</div>"
5404,PL Eldfast AB,https://kreditrapporten.se/kreditupplysning/5566324249/pl-eldfast-ab,5566324249,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-04 - <span title=""Företaget har postadress i Boden"">Boden</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Bodens Kommun"">Bodens Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  9 960 tkr - 6 anställda</div>"
5405,ST24 Service AB,https://kreditrapporten.se/kreditupplysning/5591310213/st24-service-ab,5591310213,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-10 - <span title=""Företaget har postadress i Kungälv"">Kungälv</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Göteborgs Kommun"">Göteborgs Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  9 937 tkr - 20-49 anställda</div>"
5406,Sweden Consulting and Transport AB,https://kreditrapporten.se/kreditupplysning/5591607105/sweden-consulting-and-transport-ab,5591607105,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-24 - <span title=""Företaget har postadress i Malmö"">Malmö</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Lunds Kommun"">Lunds Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  9 566 tkr - 2 anställda</div>"
5407,Eventrestaurangen i Varberg AB,https://kreditrapporten.se/kreditupplysning/5565590543/eventrestaurangen-i-varberg-ab,5565590543,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-11 - <span title=""Företaget har postadress i Varberg"">Varberg</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Varbergs Kommun"">Varbergs Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  9 324 tkr - 8 anställda</div>"
5408,Lejonkraft AB,https://kreditrapporten.se/kreditupplysning/5567541676/lejonkraft-ab,5567541676,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-30 - <span title=""Företaget har postadress i Södertälje"">Södertälje</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Södertälje Kommun"">Södertälje Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  8 571 tkr - 14 anställda</div>"
5409,Säffle Förnickling Aktiebolag,https://kreditrapporten.se/kreditupplysning/5561477505/saffle-fornickling-aktiebolag,5561477505,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-12 - <span title=""Företaget har postadress i Säffle"">Säffle</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Säffle Kommun"">Säffle Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  8 562 tkr - 6 anställda</div>"
5410,Habo Holding AB,https://kreditrapporten.se/kreditupplysning/5567073605/habo-holding-ab,5567073605,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-05 - <span title=""Företaget har postadress i Stockholm"">Stockholm</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Stockholms Kommun"">Stockholms Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  8 167 tkr - 0 anställda</div>"
5411,Kjellins Rör Stockholm AB,https://kreditrapporten.se/kreditupplysning/5569706731/kjellins-ror-stockholm-ab,5569706731,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-19 - <span title=""Företaget har postadress i Ekerö"">Ekerö</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Ekerö Kommun"">Ekerö Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  8 092 tkr - 6 anställda</div>"
5412,TM - Huset Jönköping AB,https://kreditrapporten.se/kreditupplysning/5568615040/tm---huset-jonkoping-ab,5568615040,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-24 - <span title=""Företaget har postadress i Jönköping"">Jönköping</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Jönköpings Kommun"">Jönköpings Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  7 639 tkr - 18 anställda</div>"
5413,Westmans Limousine Service Aktiebolag,https://kreditrapporten.se/kreditupplysning/5561791608/westmans-limousine-service-aktiebolag,5561791608,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-02 - <span title=""Företaget har postadress i Sandviken"">Sandviken</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Sandvikens Kommun"">Sandvikens Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  7 578 tkr - 9 anställda</div>"
5414,Tvv Trädvård AB,https://kreditrapporten.se/kreditupplysning/5590438866/tvv-tradvard-ab,5590438866,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-03 - <span title=""Företaget har postadress i Säve"">Säve</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Göteborgs Kommun"">Göteborgs Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  7 413 tkr - 8 anställda</div>"
5415,Ambitiös Teknik AB,https://kreditrapporten.se/kreditupplysning/5569885634/ambitios-teknik-ab,5569885634,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-12 - <span title=""Företaget har postadress i Stockholm"">Stockholm</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Stockholms Kommun"">Stockholms Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  7 343 tkr - 10 anställda</div>"
5416,MET Logistics AB,https://kreditrapporten.se/kreditupplysning/5591991517/met-logistics-ab,5591991517,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-20 - <span title=""Företaget har postadress i Stockholm"">Stockholm</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Stockholms Kommun"">Stockholms Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  7 140 tkr - 6 anställda</div>"
5417,MRI-Modern Restaurang Inredning AB,https://kreditrapporten.se/kreditupplysning/5567116594/mri-modern-restaurang-inredning-ab,5567116594,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-16 - <span title=""Företaget har postadress i Solna"">Solna</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Sollentuna Kommun"">Sollentuna Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  6 742 tkr - 2 anställda</div>"
5418,TM - Huset Borås AB,https://kreditrapporten.se/kreditupplysning/5568675259/tm---huset-boras-ab,5568675259,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-24 - <span title=""Företaget har postadress i Jönköping"">Jönköping</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Jönköpings Kommun"">Jönköpings Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  6 649 tkr - 17 anställda</div>"
5419,Urban Living Interior Sweden AB,https://kreditrapporten.se/kreditupplysning/5560677931/urban-living-interior-sweden-ab,5560677931,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-11 - <span title=""Företaget har postadress i Kivik"">Kivik</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Simrishamns Kommun"">Simrishamns Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  6 468 tkr - 3 anställda</div>"
5420,Rönngård Bygger AB,https://kreditrapporten.se/kreditupplysning/5590715537/ronngard-bygger-ab,5590715537,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-06 - <span title=""Företaget har postadress i Södertälje"">Södertälje</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Södertälje Kommun"">Södertälje Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  6 462 tkr - 6 anställda</div>"
5421,Pansante AB,https://kreditrapporten.se/kreditupplysning/5567857569/pansante-ab,5567857569,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-18 - <span title=""Företaget har postadress i Brottby"">Brottby</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Vallentuna Kommun"">Vallentuna Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  6 411 tkr - 0 anställda</div>"
5422,Jemy Bilservice AB,https://kreditrapporten.se/kreditupplysning/5590605621/jemy-bilservice-ab,5590605621,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-17 - <span title=""Företaget har postadress i Kista"">Kista</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Stockholms Kommun"">Stockholms Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  6 322 tkr - 8 anställda</div>"
5423,KGM Entreprenad AB,https://kreditrapporten.se/kreditupplysning/5591060511/kgm-entreprenad-ab,5591060511,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-04 - <span title=""Företaget har postadress i Malmö"">Malmö</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Malmö Kommun"">Malmö Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  6 277 tkr - 10 anställda</div>"
5424,Mittcykel AB,https://kreditrapporten.se/kreditupplysning/5590412705/mittcykel-ab,5590412705,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-11 - <span title=""Företaget har postadress i Sundsvall"">Sundsvall</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Sundsvalls Kommun"">Sundsvalls Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  6 067 tkr - 2 anställda</div>"
5425,FLYT AB,https://kreditrapporten.se/kreditupplysning/5564315397/flyt-ab,5564315397,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-12 - <span title=""Företaget har postadress i Bromma"">Bromma</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Stockholms Kommun"">Stockholms Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  6 048 tkr - 0 anställda</div>"
5426,Tajes Kiosk AB,https://kreditrapporten.se/kreditupplysning/5569292815/tajes-kiosk-ab,5569292815,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-17 - <span title=""Företaget har postadress i Halmstad"">Halmstad</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Laholms Kommun"">Laholms Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  6 038 tkr - 6 anställda</div>"
5427,Nails for you Van AB,https://kreditrapporten.se/kreditupplysning/5569356768/nails-for-you-van-ab,5569356768,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-24 - <span title=""Företaget har postadress i Karlstad"">Karlstad</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Karlstads Kommun"">Karlstads Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  6 003 tkr - 8 anställda</div>"
5428,Bygg & Markentreprenören i Sverige AB,https://kreditrapporten.se/kreditupplysning/5590170220/bygg-och-markentreprenoren-i-sverige-ab,5590170220,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-17 - <span title=""Företaget har postadress i Stockholm"">Stockholm</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Torsby Kommun"">Torsby Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  5 919 tkr - 8 anställda</div>"
5429,4061320 Såggatan Osby AB,https://kreditrapporten.se/kreditupplysning/5567678007/4061320-saggatan-osby-ab,5567678007,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-13 - <span title=""Företaget har postadress i Osby"">Osby</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Osby Kommun"">Osby Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  5 853 tkr - 3 anställda</div>"
5430,Bohus Malmöns Krog Aktiebolag,https://kreditrapporten.se/kreditupplysning/5562456227/bohus-malmons-krog-aktiebolag,5562456227,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-05 - <span title=""Företaget har postadress i Uddevalla"">Uddevalla</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Sotenäs Kommun"">Sotenäs Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  5 804 tkr - 0 anställda</div>"
5431,M & M Matkultur AB,https://kreditrapporten.se/kreditupplysning/5569207078/m-och-m-matkultur-ab,5569207078,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-11-11 - <span title=""Företaget har postadress i Linköping"">Linköping</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Linköpings Kommun"">Linköpings Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  5 803 tkr - 5 anställda</div>"
